COD_ORGAO_ORIGEM,NUM_LEGISLATURA_APRESEN,NUM_LEGISLATURA_LEI,NOM_PARTIDO_POLITICO,DAT_VETO_TOTAL,NOM_UF,DES_TIPO_PROPOSICAO,DES_COMPLETA,COD_TIPO_NORMA_JURIDICA_ORIGEM,SIG_UF,DAT_FIM_LEGISLATURA_LEI,COD_PROPOSICAO_ORIGEM,DES_ATIVO_TIPO_PROPOSICAO,NOM_ORGAO,DES_APELIDO_ORGAO,DATAPRESENTACAOPROPOSICAO,DES_TIPO_AUTOR,COD_SEXO,IND_ATIVO_ORGAO,COD_TIPO_PARLAMENTAR,DES_TIPO_NORMA_JURIDICA,DES_TIPO_SESSAO_LEGISLATIVA_APRESEN,DATTRANSFPROPOSICAOLEI,DAT_FINAL_RECESSO_LEI,AREAS_TEMATICAS_APRESENTACAO,DES_TIPO_SESSAO_LEGISLATIVA_LEI,DAT_INICIAL_RECESSO_APRESEN,ANO_PROPOSICAO,TEX_REGIAO_GEOGRAFICA_AUTOR,DAT_INICIO_LEGISLATURA_LEI,NUM_SESSAO_LEGISLATIVA_APRESEN,DAT_INICIAL_RECESSO_LEI,DAT_FIM_SESSAO_LEGISLATIVA_APRESEN,SIG_NORMA_JURIDICA,DAT_INICIO_SESSAO_LEGISLATIVA_LEI,DES_TIPO_PARLAMENTAR,NOM_PROPOSICAO,DES_ATIVO_ORGAO,COD_PARTIDO_POLITICO,NOM_CIVIL_PARLAMENTAR,SIG_TIPO_PROPOSICAO,COD_TIPO_SESSAO_LEGISLATIVA_APRESEN,DAT_INICIO_SESSAO_LEGISLATIVA_APRESEN,COD_PARLAMENTAR_ORIGEM,DAT_FIM_SESSAO_LEGISLATIVA_LEI,DES_SITUACAO_PROPOSICAO,COD_TIPO_AUTOR_ORIGEM,NUM_SESSAO_LEGISLATIVA_LEI,DAT_FIM_LEGISLATURA_APRESEN,SIG_PARTIDO_POLITICO,IND_ATIVO_TIPO_PROPOSICAO,DAT_INICIO_LEGISLATURA_APRESEN,NUM_PROPOSICAO,COD_TIPO_SESSAO_LEGISLATIVA_LEI,NOM_PARLAMENTAR,DAT_FINAL_RECESSO_APRESEN
-1,55,-1,PARTIDO PROGRESSISTA,,BAHIA,PROJETO DE LEI,PROJETO DE LEI,-1,BA,,2074988,ATIVADO,N/A,N/A,15-12-2015,DEPUTADO,M,-1,10000,N/A,Ordinária,,,"AGRICULTURA, PECUÁRIA E PESCA,PREVIDÊNCIA E ASSISTÊNCIA SOCIAL",N/A,,2015,NORDESTE,,1,,22-12-2015,N/A,,DEPUTADO,PL 4017/2015,N/A,115,RONALDO CARLETTO,PL,1,02-02-2015,5310566,,N/A,TipoParlamentar_10000,-1,31-01-2019,PP,1,01-02-2015,4017,-1,RONALDO CARLETTO,
-1,55,-1,REDE SUSTENTABILIDADE,,RIO DE JANEIRO,PROJETO DE LEI,PROJETO DE LEI,-1,RJ,,2074674,ATIVADO,N/A,N/A,10-12-2015,DEPUTADO,M,-1,10000,N/A,Ordinária,,,DIREITO PENAL E PROCESSUAL PENAL,N/A,,2015,SUDESTE,,1,,22-12-2015,N/A,,DEPUTADO,PL 3970/2015,N/A,225,MIRO TEIXEIRA,PL,1,02-02-2015,5310684,,N/A,TipoParlamentar_10000,-1,31-01-2019,REDE,1,01-02-2015,3970,-1,MIRO TEIXEIRA,
-1,55,-1,PARTIDO SOCIAL DEMOCRÁTICO,,PARÁ,PROJETO DE LEI,PROJETO DE LEI,-1,PA,,2075018,ATIVADO,N/A,N/A,15-12-2015,DEPUTADO,M,-1,10000,N/A,Ordinária,,,"DIREITO E JUSTIÇA,MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTÁVEL",N/A,,2015,NORTE,,1,,22-12-2015,N/A,,DEPUTADO,PL 4023/2015,N/A,127,JOAQUIM PASSARINHO PINTO DE SOUZA PORTO,PL,1,02-02-2015,5310502,,N/A,TipoParlamentar_10000,-1,31-01-2019,PSD,1,01-02-2015,4023,-1,JOAQUIM PASSARINHO,
-1,55,-1,PARTIDO PROGRESSISTA,,PARANÁ,PROJETO DE LEI,PROJETO DE LEI,-1,PR,,2075696,ATIVADO,N/A,N/A,16-12-2015,DEPUTADO,M,-1,10000,N/A,Ordinária,,,ADMINISTRAÇÃO PÚBLICA,N/A,,2015,SUL,,1,,22-12-2015,N/A,,DEPUTADO,PL 4115/2015,N/A,115,MARCELO BELINATI MARTINS,PL,1,02-02-2015,5310581,,N/A,TipoParlamentar_10000,-1,31-01-2019,PP,1,01-02-2015,4115,-1,MARCELO BELINATI,
-1,55,-1,SOLIDARIEDADE,,DISTRITO FEDERAL,PROJETO DE LEI,PROJETO DE LEI,-1,DF,,2075802,ATIVADO,N/A,N/A,17-12-2015,DEPUTADO,M,-1,10000,N/A,Ordinária,,,TRIBUTAÇÃO,N/A,,2015,CENTRO-OESTE,,1,,22-12-2015,N/A,,DEPUTADO,PL 4155/2015,N/A,224,AUGUSTO SILVEIRA DE CARVALHO,PL,1,02-02-2015,5310433,,N/A,TipoParlamentar_10000,-1,31-01-2019,SD,1,01-02-2015,4155,-1,AUGUSTO CARVALHO,
-1,55,-1,PARTIDO PROGRESSISTA,,PARANÁ,PROJETO DE LEI,PROJETO DE LEI,-1,PR,,2076080,ATIVADO,N/A,N/A,22-12-2015,DEPUTADO,M,-1,10000,N/A,Ordinária,,,EDUCAÇÃO,N/A,,2015,SUL,,1,,22-12-2015,N/A,,DEPUTADO,PL 4215/2015,N/A,115,MARCELO BELINATI MARTINS,PL,1,02-02-2015,5310581,,N/A,TipoParlamentar_10000,-1,31-01-2019,PP,1,01-02-2015,4215,-1,MARCELO BELINATI,
-1,55,-1,PARTIDO SOCIALISTA BRASILEIRO,,PARANÁ,PROJETO DE LEI,PROJETO DE LEI,-1,PR,,2075778,ATIVADO,N/A,N/A,17-12-2015,DEPUTADO,M,-1,10000,N/A,Ordinária,,,"DIREITO E DEFESA DO CONSUMIDOR,TURISMO",N/A,,2015,SUL,,1,,22-12-2015,N/A,,DEPUTADO,PL 4142/2015,N/A,125,LUCIANO DUCCI,PL,1,02-02-2015,5310407,,N/A,TipoParlamentar_10000,-1,31-01-2019,PSB,1,01-02-2015,4142,-1,LUCIANO DUCCI,
-1,55,-1,PARTIDO DOS TRABALHADORES,,CEARÁ,PROJETO DE LEI,PROJETO DE LEI,-1,CE,,2075821,ATIVADO,N/A,N/A,17-12-2015,DEPUTADO,F,-1,10000,N/A,Ordinária,,,EDUCAÇÃO,N/A,,2015,NORDESTE,,1,,22-12-2015,N/A,,DEPUTADO,PL 4161/2015,N/A,134,LUIZIANNE DE OLIVEIRA LINS,PL,1,02-02-2015,5310427,,N/A,TipoParlamentar_10000,-1,31-01-2019,PT,1,01-02-2015,4161,-1,LUIZIANNE LINS,
-1,55,-1,PARTIDO PROGRESSISTA,,PARANÁ,PROJETO DE LEI COMPLEMENTAR,PROJETO DE LEI COMPLEMENTAR (ART. 61 CF),-1,PR,,2075609,ATIVADO,N/A,N/A,16-12-2015,DEPUTADO,M,-1,10000,N/A,Ordinária,,,"INDÚSTRIA, COMÉRCIO E ABASTECIMENTO,TRIBUTAÇÃO",N/A,,2015,SUL,,1,,22-12-2015,N/A,,DEPUTADO,PLP 212/2015,N/A,115,MARCELO BELINATI MARTINS,PLP,1,02-02-2015,5310581,,N/A,TipoParlamentar_10000,-1,31-01-2019,PP,1,01-02-2015,212,-1,MARCELO BELINATI,
-1,55,-1,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,,RIO DE JANEIRO,PROJETO DE LEI,PROJETO DE LEI,-1,RJ,,2076768,ATIVADO,N/A,N/A,03-02-2016,DEPUTADO,M,-1,10000,N/A,Ordinária,,,"DIREITO PENAL E PROCESSUAL PENAL,DIREITOS HUMANOS, MINORIAS E CIDADANIA",N/A,18-07-2016,2016,SUDESTE,,2,,22-12-2016,N/A,,DEPUTADO,PL 4308/2016,N/A,111,CELSO ALENCAR RAMOS JACOB,PL,1,02-02-2016,5310828,,N/A,TipoParlamentar_10000,-1,31-01-2019,PMDB,1,01-02-2015,4308,-1,CELSO JACOB,01-08-2016
-1,55,-1,SOLIDARIEDADE,,ESPÍRITO SANTO,PROJETO DE LEI,PROJETO DE LEI,-1,ES,,1537581,ATIVADO,N/A,N/A,30-06-2015,DEPUTADO,M,-1,10000,N/A,Ordinária,,,"DIREITO E JUSTIÇA,TRABALHO E EMPREGO",N/A,,2015,SUDESTE,,1,,22-12-2015,N/A,,DEPUTADO,PL 2124/2015,N/A,224,CARLOS HUMBERTO MANNATO,PL,1,02-02-2015,5310639,,N/A,TipoParlamentar_10000,-1,31-01-2019,SD,1,01-02-2015,2124,-1,CARLOS MANATO,
-1,55,-1,PARTIDO REPUBLICANO BRASILEIRO,,CEARÁ,PROPOSTA DE EMENDA À CONSTITUIÇÃO,"PROPOSTA DE EMENDA À CONSTITUIÇÃO (ART. 60 CF C/C ART. 201 A 203, RICD)",-1,CE,,1549368,ATIVADO,N/A,N/A,02-07-2015,DEPUTADO,M,-1,10000,N/A,Ordinária,,,DIREITO PENAL E PROCESSUAL PENAL,N/A,,2015,NORDESTE,,1,,22-12-2015,N/A,,DEPUTADO,PEC 81/2015,N/A,199,RONALDO MANCHADO MARTINS,PEC,1,02-02-2015,5310437,,N/A,TipoParlamentar_10000,-1,31-01-2019,PRB,1,01-02-2015,81,-1,RONALDO MARTINS,
-1,55,-1,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,,TOCANTINS,PROJETO DE LEI,PROJETO DE LEI,-1,TO,,1548993,ATIVADO,N/A,N/A,01-07-2015,DEPUTADO,F,-1,10000,N/A,Ordinária,,,"DIREITOS HUMANOS, MINORIAS E CIDADANIA,TRABALHO E EMPREGO",N/A,,2015,NORTE,,1,,22-12-2015,N/A,,DEPUTADO,PL 2184/2015,N/A,111,DULCE FERREIRA PAGANI MIRANDA,PL,1,02-02-2015,5310311,,N/A,TipoParlamentar_10000,-1,31-01-2019,PMDB,1,01-02-2015,2184,-1,DULCE MIRANDA,
-1,55,-1,PARTIDO SOCIAL CRISTÃO,,BAHIA,PROJETO DE LEI COMPLEMENTAR,PROJETO DE LEI COMPLEMENTAR (ART. 61 CF),-1,BA,,1549115,ATIVADO,N/A,N/A,01-07-2015,DEPUTADO,M,-1,10000,N/A,Ordinária,,,"DIREITOS HUMANOS, MINORIAS E CIDADANIA,FINANÇAS PÚBLICAS E ORÇAMENTO",N/A,,2015,NORDESTE,,1,,22-12-2015,N/A,,DEPUTADO,PLP 120/2015,N/A,126,ANTONIO LAZARO SILVA,PLP,1,02-02-2015,5310324,,N/A,TipoParlamentar_10000,-1,31-01-2019,PSC,1,01-02-2015,120,-1,IRMÃO LAZARO,
-1,55,-1,PARTIDO SOCIALISTA BRASILEIRO,,PERNAMBUCO,PROJETO DE LEI,PROJETO DE LEI,-1,PE,,1214917,ATIVADO,N/A,N/A,22-04-2015,DEPUTADO,M,-1,10000,N/A,Ordinária,,,"RECURSOS HÍDRICOS, MINERAIS E POLÍTICA ENERGÉTICA",N/A,,2015,NORDESTE,,1,,22-12-2015,N/A,,DEPUTADO,PL 1212/2015,N/A,125,JOAO FERNANDO PONTUAL COUTINHO,PL,1,02-02-2015,5310583,,N/A,TipoParlamentar_10000,-1,31-01-2019,PSB,1,01-02-2015,1212,-1,JOÃO FERNANDO COUTINHO,
-1,55,-1,PARTIDO PROGRESSISTA,,RIO GRANDE DO SUL,PROJETO DE LEI,PROJETO DE LEI,-1,RS,,1214957,ATIVADO,N/A,N/A,22-04-2015,DEPUTADO,M,-1,10000,N/A,Ordinária,,,"COMUNICAÇÕES,RECURSOS HÍDRICOS, MINERAIS E POLÍTICA ENERGÉTICA",N/A,,2015,SUL,,1,,22-12-2015,N/A,,DEPUTADO,PL 1217/2015,N/A,115,LUIS ANTONIO FRANCISCATTO COVATTI,PL,1,02-02-2015,5310523,,N/A,TipoParlamentar_10000,-1,31-01-2019,PP,1,01-02-2015,1217,-1,COVATTI FILHO,
-1,55,-1,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,,MINAS GERAIS,PROJETO DE LEI,PROJETO DE LEI,-1,MG,,1212606,ATIVADO,N/A,N/A,16-04-2015,DEPUTADO,M,-1,10000,N/A,Ordinária,,,"ADMINISTRAÇÃO PÚBLICA,DIREITOS HUMANOS, MINORIAS E CIDADANIA",N/A,,2015,SUDESTE,,1,,22-12-2015,N/A,,DEPUTADO,PL 1188/2015,N/A,111,LAUDIVIO ALVARENGA CARVALHO,PL,1,02-02-2015,5310484,,N/A,TipoParlamentar_10000,-1,31-01-2019,PMDB,1,01-02-2015,1188,-1,LAUDIVIO CARVALHO,
-1,55,-1,PARTIDO SOCIAL DEMOCRÁTICO,,SANTA CATARINA,PROJETO DE LEI,PROJETO DE LEI,-1,SC,,1214942,ATIVADO,N/A,N/A,22-04-2015,DEPUTADO,M,-1,10000,N/A,Ordinária,,,"DIREITOS HUMANOS, MINORIAS E CIDADANIA",N/A,,2015,SUL,,1,,22-12-2015,N/A,,DEPUTADO,PL 1215/2015,N/A,127,JOÃO RODRIGUES,PL,1,02-02-2015,5310304,,N/A,TipoParlamentar_10000,-1,31-01-2019,PSD,1,01-02-2015,1215,-1,JOÃO RODRIGUES,
-1,55,-1,SOLIDARIEDADE,,ESPÍRITO SANTO,PROJETO DE LEI,PROJETO DE LEI,-1,ES,,1279565,ATIVADO,N/A,N/A,19-05-2015,DEPUTADO,M,-1,10000,N/A,Ordinária,,,DESENVOLVIMENTO URBANO E TRÂNSITO,N/A,,2015,SUDESTE,,1,,22-12-2015,N/A,,DEPUTADO,PL 1596/2015,N/A,224,CARLOS HUMBERTO MANNATO,PL,1,02-02-2015,5310639,,N/A,TipoParlamentar_10000,-1,31-01-2019,SD,1,01-02-2015,1596,-1,CARLOS MANATO,
-1,55,-1,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,,PARAÍBA,PROJETO DE LEI,PROJETO DE LEI,-1,PB,,1279073,ATIVADO,N/A,N/A,14-05-2015,DEPUTADO,M,-1,10000,N/A,Ordinária,,,EDUCAÇÃO,N/A,,2015,NORDESTE,,1,,22-12-2015,N/A,,DEPUTADO,PL 1563/2015,N/A,111,VENEZIANO VITAL DO RÊGO SEGUNDO NETO,PL,1,02-02-2015,5310710,,N/A,TipoParlamentar_10000,-1,31-01-2019,PMDB,1,01-02-2015,1563,-1,VENEZIANO VITAL DO RÊGO,
-1,55,-1,PARTIDO PROGRESSISTA,,BAHIA,PROJETO DE LEI,PROJETO DE LEI,-1,BA,,1279573,ATIVADO,N/A,N/A,19-05-2015,DEPUTADO,M,-1,10000,N/A,Ordinária,,,"DIREITOS HUMANOS, MINORIAS E CIDADANIA,TRIBUTAÇÃO",N/A,,2015,NORDESTE,,1,,22-12-2015,N/A,,DEPUTADO,PL 1599/2015,N/A,115,RONALDO CARLETTO,PL,1,02-02-2015,5310566,,N/A,TipoParlamentar_10000,-1,31-01-2019,PP,1,01-02-2015,1599,-1,RONALDO CARLETTO,
-1,55,-1,PARTIDO SOCIAL DEMOCRÁTICO,,SÃO PAULO,PROJETO DE LEI,PROJETO DE LEI,-1,SP,,1279041,ATIVADO,N/A,N/A,14-05-2015,DEPUTADO,M,-1,10000,N/A,Ordinária,,,"RECURSOS HÍDRICOS, MINERAIS E POLÍTICA ENERGÉTICA",N/A,,2015,SUDESTE,,1,,22-12-2015,N/A,,DEPUTADO,PL 1556/2015,N/A,127,ANTONIO GOULART DOS REIS,PL,1,02-02-2015,5310382,,N/A,TipoParlamentar_10000,-1,31-01-2019,PSD,1,01-02-2015,1556,-1,GOULART,
-1,55,-1,PARTIDO VERDE,,MINAS GERAIS,PROJETO DE LEI,PROJETO DE LEI,-1,MG,,1279224,ATIVADO,N/A,N/A,18-05-2015,DEPUTADO,M,-1,10000,N/A,Ordinária,,,DIREITO PENAL E PROCESSUAL PENAL,N/A,,2015,SUDESTE,,1,,22-12-2015,N/A,,DEPUTADO,PL 1572/2015,N/A,140,FÁBIO AUGUSTO RAMALHO DOS SANTOS,PL,1,02-02-2015,5310552,,N/A,TipoParlamentar_10000,-1,31-01-2019,PV,1,01-02-2015,1572,-1,FÁBIO RAMALHO,
-1,55,-1,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,,MATO GROSSO,PROJETO DE LEI,PROJETO DE LEI,-1,MT,,1279227,ATIVADO,N/A,N/A,18-05-2015,DEPUTADO,M,-1,10000,N/A,Ordinária,,,DIREITO CIVIL E PROCESSUAL CIVIL,N/A,,2015,CENTRO-OESTE,,1,,22-12-2015,N/A,,DEPUTADO,PL 1574/2015,N/A,111,CARLOS GOMES BEZERRA,PL,1,02-02-2015,5310791,,N/A,TipoParlamentar_10000,-1,31-01-2019,PMDB,1,01-02-2015,1574,-1,CARLOS BEZERRA,
-1,55,-1,PARTIDO SOCIALISTA BRASILEIRO,,PIAUÍ,PROJETO DE LEI,PROJETO DE LEI,-1,PI,,1537563,ATIVADO,N/A,N/A,30-06-2015,DEPUTADO,M,-1,10000,N/A,Ordinária,,,"RECURSOS HÍDRICOS, MINERAIS E POLÍTICA ENERGÉTICA",N/A,,2015,NORDESTE,,1,,22-12-2015,N/A,,DEPUTADO,PL 2119/2015,N/A,125,HERÁCLITO DE SOUSA FORTES,PL,1,02-02-2015,5310716,,N/A,TipoParlamentar_10000,-1,31-01-2019,PSB,1,01-02-2015,2119,-1,HERÁCLITO FORTES,
-1,55,-1,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,,MINAS GERAIS,PROJETO DE LEI,PROJETO DE LEI,-1,MG,,1539830,ATIVADO,N/A,N/A,30-06-2015,DEPUTADO,M,-1,10000,N/A,Ordinária,,,SISTEMA FINANCEIRO,N/A,,2015,SUDESTE,,1,,22-12-2015,N/A,,DEPUTADO,PL 2125/2015,N/A,128,DOMINGOS SÁVIO CAMPOS RESENDE,PL,1,02-02-2015,5310599,,N/A,TipoParlamentar_10000,-1,31-01-2019,PSDB,1,01-02-2015,2125,-1,DOMINGOS SÁVIO,
-1,55,-1,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,,PERNAMBUCO,PROJETO DE LEI,PROJETO DE LEI,-1,PE,,1539833,ATIVADO,N/A,N/A,30-06-2015,DEPUTADO,M,-1,10000,N/A,Ordinária,,,TRABALHO E EMPREGO,N/A,,2015,NORDESTE,,1,,22-12-2015,N/A,,DEPUTADO,PL 2126/2015,N/A,128,DANIEL PIRES COELHO,PL,1,02-02-2015,5310748,,N/A,TipoParlamentar_10000,-1,31-01-2019,PSDB,1,01-02-2015,2126,-1,DANIEL COELHO,
-1,55,-1,PARTIDO DA REPÚBLICA,,CEARÁ,PROJETO DE LEI,PROJETO DE LEI,-1,CE,,1549077,ATIVADO,N/A,N/A,01-07-2015,DEPUTADO,F,-1,10000,N/A,Ordinária,,,DIREITO CIVIL E PROCESSUAL CIVIL,N/A,,2015,NORDESTE,,1,,22-12-2015,N/A,,DEPUTADO,PL 2197/2015,N/A,168,MARIA GORETE PEREIRA,PL,1,02-02-2015,5310366,,N/A,TipoParlamentar_10000,-1,31-01-2019,PR,1,01-02-2015,2197,-1,GORETE PEREIRA,
-1,55,-1,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,,SÃO PAULO,PROPOSTA DE EMENDA À CONSTITUIÇÃO,"PROPOSTA DE EMENDA À CONSTITUIÇÃO (ART. 60 CF C/C ART. 201 A 203, RICD)",-1,SP,,1198635,ATIVADO,N/A,N/A,07-04-2015,DEPUTADO,M,-1,10000,N/A,Ordinária,,,DIREITO CONSTITUCIONAL,N/A,,2015,SUDESTE,,1,,22-12-2015,N/A,,DEPUTADO,PEC 17/2015,N/A,128,ANTONIO CARLOS DE MENDES THAME,PEC,1,02-02-2015,5310802,,N/A,TipoParlamentar_10000,-1,31-01-2019,PSDB,1,01-02-2015,17,-1,ANTONIO CARLOS MENDES THAME,
-1,55,-1,SOLIDARIEDADE,,DISTRITO FEDERAL,PROJETO DE LEI,PROJETO DE LEI,-1,DF,,1228452,ATIVADO,N/A,N/A,30-04-2015,DEPUTADO,M,-1,10000,N/A,Ordinária,,,PREVIDÊNCIA E ASSISTÊNCIA SOCIAL,N/A,,2015,CENTRO-OESTE,,1,,22-12-2015,N/A,,DEPUTADO,PL 1342/2015,N/A,224,AUGUSTO SILVEIRA DE CARVALHO,PL,1,02-02-2015,5310433,,N/A,TipoParlamentar_10000,-1,31-01-2019,SD,1,01-02-2015,1342,-1,AUGUSTO CARVALHO,
-1,55,-1,SOLIDARIEDADE,,SERGIPE,PROJETO DE LEI,PROJETO DE LEI,-1,SE,,1228183,ATIVADO,N/A,N/A,30-04-2015,DEPUTADO,M,-1,10000,N/A,Ordinária,,,"ORGANIZAÇÃO POLÍTICA, PARTIDÁRIA E ELEITORAL",N/A,,2015,NORDESTE,,1,,22-12-2015,N/A,,DEPUTADO,PL 1340/2015,N/A,224,LAERCIO JOSÉ DE OLIVEIRA,PL,1,02-02-2015,5310362,,N/A,TipoParlamentar_10000,-1,31-01-2019,SD,1,01-02-2015,1340,-1,LAERCIO OLIVEIRA,
-1,55,-1,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,,RORAIMA,PROJETO DE LEI,PROJETO DE LEI,-1,RR,,1228785,ATIVADO,N/A,N/A,05-05-2015,DEPUTADO,F,-1,10000,N/A,Ordinária,,,DIREITO PENAL E PROCESSUAL PENAL,N/A,,2015,NORTE,,1,,22-12-2015,N/A,,DEPUTADO,PL 1366/2015,N/A,128,SHÉRIDAN ESTÉRFANY OLIVEIRA DE ANCHIETA,PL,1,02-02-2015,5310489,,N/A,TipoParlamentar_10000,-1,31-01-2019,PSDB,1,01-02-2015,1366,-1,SHÉRIDAN,
-1,55,-1,PARTIDO SOCIAL DEMOCRÁTICO,,DISTRITO FEDERAL,PROJETO DE LEI,PROJETO DE LEI,-1,DF,,1228793,ATIVADO,N/A,N/A,05-05-2015,DEPUTADO,M,-1,10000,N/A,Ordinária,,,EDUCAÇÃO,N/A,,2015,CENTRO-OESTE,,1,,22-12-2015,N/A,,DEPUTADO,PL 1368/2015,N/A,127,ROGÉRIO SCHUMANN ROSSO,PL,1,02-02-2015,5310553,,N/A,TipoParlamentar_10000,-1,31-01-2019,PSD,1,01-02-2015,1368,-1,ROGÉRIO ROSSO,
-1,55,-1,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,,RORAIMA,PROJETO DE LEI,PROJETO DE LEI,-1,RR,,1228787,ATIVADO,N/A,N/A,05-05-2015,DEPUTADO,F,-1,10000,N/A,Ordinária,,,ADMINISTRAÇÃO PÚBLICA,N/A,,2015,NORTE,,1,,22-12-2015,N/A,,DEPUTADO,PL 1367/2015,N/A,128,SHÉRIDAN ESTÉRFANY OLIVEIRA DE ANCHIETA,PL,1,02-02-2015,5310489,,N/A,TipoParlamentar_10000,-1,31-01-2019,PSDB,1,01-02-2015,1367,-1,SHÉRIDAN,
-1,55,-1,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,,PARAÍBA,PROJETO DE LEI,PROJETO DE LEI,-1,PB,,1228801,ATIVADO,N/A,N/A,05-05-2015,DEPUTADO,M,-1,10000,N/A,Ordinária,,,"DIREITOS HUMANOS, MINORIAS E CIDADANIA",N/A,,2015,NORDESTE,,1,,22-12-2015,N/A,,DEPUTADO,PL 1369/2015,N/A,111,VENEZIANO VITAL DO RÊGO SEGUNDO NETO,PL,1,02-02-2015,5310710,,N/A,TipoParlamentar_10000,-1,31-01-2019,PMDB,1,01-02-2015,1369,-1,VENEZIANO VITAL DO RÊGO,
-1,55,-1,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,,PERNAMBUCO,PROJETO DE LEI COMPLEMENTAR,PROJETO DE LEI COMPLEMENTAR (ART. 61 CF),-1,PE,,1230089,ATIVADO,N/A,N/A,07-05-2015,DEPUTADO,M,-1,10000,N/A,Ordinária,,,PREVIDÊNCIA E ASSISTÊNCIA SOCIAL,N/A,,2015,NORDESTE,,1,,22-12-2015,N/A,,DEPUTADO,PLP 69/2015,N/A,128,BRUNO CAVALCANTI DE ARAÚJO,PLP,1,02-02-2015,5310294,,N/A,TipoParlamentar_10000,-1,31-01-2019,PSDB,1,01-02-2015,69,-1,BRUNO ARAÚJO,
-1,55,-1,PARTIDO VERDE,,SÃO PAULO,PROJETO DE LEI,PROJETO DE LEI,-1,SP,,1279060,ATIVADO,N/A,N/A,14-05-2015,DEPUTADO,M,-1,10000,N/A,Ordinária,,,TRIBUTAÇÃO,N/A,,2015,SUDESTE,,1,,22-12-2015,N/A,,DEPUTADO,PL 1558/2015,N/A,140,WILLIAM BOSS WOO,PL,1,02-02-2015,5310825,,N/A,TipoParlamentar_10000,-1,31-01-2019,PV,1,01-02-2015,1558,-1,WILLIAM WOO,
-1,55,-1,PARTIDO PROGRESSISTA,,MINAS GERAIS,PROJETO DE LEI,PROJETO DE LEI,-1,MG,,1301532,ATIVADO,N/A,N/A,02-06-2015,DEPUTADO,M,-1,10000,N/A,Ordinária,,,"ORGANIZAÇÃO POLÍTICA, PARTIDÁRIA E ELEITORAL",N/A,,2015,SUDESTE,,1,,22-12-2015,N/A,,DEPUTADO,PL 1780/2015,N/A,115,ANTÔNIO PINHEIRO JÚNIOR,PL,1,02-02-2015,5310792,,N/A,TipoParlamentar_10000,-1,31-01-2019,PP,1,01-02-2015,1780,-1,TONINHO PINHEIRO,
-1,55,-1,PARTIDO SOCIAL DEMOCRÁTICO,,MINAS GERAIS,PROJETO DE LEI,PROJETO DE LEI,-1,MG,,1301543,ATIVADO,N/A,N/A,02-06-2015,DEPUTADO,M,-1,10000,N/A,Ordinária,,,"SAÚDE,TRABALHO E EMPREGO",N/A,,2015,SUDESTE,,1,,22-12-2015,N/A,,DEPUTADO,PL 1784/2015,N/A,127,DIEGO LEONARDO DE ANDRADE CARVALHO,PL,1,02-02-2015,5310547,,N/A,TipoParlamentar_10000,-1,31-01-2019,PSD,1,01-02-2015,1784,-1,DIEGO ANDRADE,
-1,55,-1,PARTIDO PROGRESSISTA,,PARANÁ,PROJETO DE LEI,PROJETO DE LEI,-1,PR,,1301588,ATIVADO,N/A,N/A,02-06-2015,DEPUTADO,M,-1,10000,N/A,Ordinária,,,"INDÚSTRIA, COMÉRCIO E ABASTECIMENTO",N/A,,2015,SUL,,1,,22-12-2015,N/A,,DEPUTADO,PL 1788/2015,N/A,115,MARCELO BELINATI MARTINS,PL,1,02-02-2015,5310581,,N/A,TipoParlamentar_10000,-1,31-01-2019,PP,1,01-02-2015,1788,-1,MARCELO BELINATI,
-1,55,-1,PARTIDO REPUBLICANO BRASILEIRO,,SÃO PAULO,PROJETO DE LEI,PROJETO DE LEI,-1,SP,,1301494,ATIVADO,N/A,N/A,01-06-2015,DEPUTADO,M,-1,10000,N/A,Ordinária,,,"DIREITO PENAL E PROCESSUAL PENAL,DIREITOS HUMANOS, MINORIAS E CIDADANIA",N/A,,2015,SUDESTE,,1,,22-12-2015,N/A,,DEPUTADO,PL 1777/2015,N/A,199,VINICIUS RAPOZO DE CARVALHO,PL,1,02-02-2015,5310631,,N/A,TipoParlamentar_10000,-1,31-01-2019,PRB,1,01-02-2015,1777,-1,VINICIUS CARVALHO,
